Week.Ending.Date,Area,Metric,age_0_17,age_18_19,age_18_49,age_20_29,age_30_39,age_40_49,age_50_59,age_50_64,age_60_69,age_65plus,age_70_79,age_80plus,age_unknown
2020-11-21,Region 2N,Hospitalization,<5,<5,12,<5,<5,5,8,15,38,187,76,73,0
2020-11-21,Region 2S,Case Count,789,305,3967,1482,1100,1080,1074,1540,781,1400,395,224,13
2020-11-21,Region 2S,Deaths,0,0,12,0,<5,11,10,17,15,92,28,49,0
2020-11-21,Region 2S,Hospitalization,<5,<5,23,5,7,10,17,33,26,119,43,50,0
2020-11-21,Region 3,Case Count,445,145,2324,772,656,751,847,1238,726,1435,455,254,18
2020-11-21,Region 3,Deaths,0,0,<5,<5,<5,0,7,21,30,135,39,66,0
2020-11-21,Region 3,Hospitalization,<5,<5,16,<5,6,5,27,55,56,181,67,58,0
2020-11-21,Region 5,Case Count,345,143,2002,654,601,604,622,901,494,977,313,170,<5
2020-11-21,Region 5,Deaths,0,0,0,0,0,0,<5,8,13,48,11,24,0
2020-11-21,Region 5,Hospitalization,0,0,7,<5,<5,<5,9,20,26,86,25,35,0
2020-11-21,Region 6,Case Count,647,231,3987,1439,1204,1113,1066,1544,885,1648,467,296,0
2020-11-21,Region 6,Deaths,0,0,<5,0,<5,<5,9,16,18,102,31,53,0
2020-11-21,Region 6,Hospitalization,0,0,31,6,10,15,14,33,39,151,57,55,0
2020-11-21,Region 7,Case Count,90,38,601,183,178,202,248,385,252,494,153,89,5
2020-11-21,Region 7,Deaths,0,0,0,0,0,0,<5,<5,<5,32,8,21,0
2020-11-21,Region 7,Hospitalization,<5,0,5,<5,<5,<5,5,11,17,54,17,20,0
2020-11-21,Region 8,Case Count,107,24,427,140,121,142,180,241,150,318,96,72,<5
2020-11-21,Region 8,Deaths,0,0,<5,0,0,<5,<5,<5,<5,30,7,21,0
2020-11-21,Region 8,Hospitalization,0,0,<5,0,<5,<5,<5,7,12,39,13,14,0
2020-11-28,Region 1,Case Count,315,132,1772,623,492,525,572,817,450,906,290,166,0
2020-11-28,Region 1,Deaths,0,0,0,0,0,0,<5,7,11,67,20,36,0
2020-11-28,Region 1,Hospitalization,5,0,11,7,<5,<5,14,25,25,83,37,21,0
2020-11-28,Region 2N,Case Count,721,214,3970,1400,1194,1162,1313,1884,992,1839,534,313,0
2020-11-28,Region 2N,Deaths,0,0,<5,<5,0,<5,8,10,21,141,41,79,0
2020-11-28,Region 2N,Hospitalization,<5,0,15,<5,6,8,18,28,24,181,84,73,0
2020-11-28,Region 2S,Case Count,760,244,3487,1287,1053,903,1029,1422,699,1310,398,213,7
2020-11-28,Region 2S,Deaths,0,<5,<5,<5,0,<5,10,15,16,85,25,44,0
2020-11-28,Region 2S,Hospitalization,<5,<5,29,6,11,11,22,45,42,124,38,44,0
2020-11-28,Region 3,Case Count,324,137,1943,627,569,610,671,1005,560,1124,358,206,<5
2020-11-28,Region 3,Deaths,0,0,<5,<5,<5,<5,5,12,17,119,45,57,0
2020-11-28,Region 3,Hospitalization,<5,<5,19,<5,7,8,18,40,42,192,71,79,0
2020-11-28,Region 5,Case Count,281,81,1663,544,510,528,573,836,450,910,275,185,<5
2020-11-28,Region 5,Deaths,0,0,0,0,0,0,6,9,11,57,17,29,0
2020-11-28,Region 5,Hospitalization,0,0,10,<5,<5,6,17,26,21,79,33,25,0
2020-11-28,Region 6,Case Count,509,170,2970,1022,923,855,872,1247,666,1337,384,287,<5
2020-11-28,Region 6,Deaths,0,0,<5,0,0,<5,6,18,27,104,32,45,0
2020-11-28,Region 6,Hospitalization,<5,0,24,7,6,11,15,27,32,117,41,44,0
2020-11-28,Region 7,Case Count,87,27,482,145,149,161,209,343,240,490,150,100,0
2020-11-28,Region 7,Deaths,0,0,<5,0,0,<5,<5,<5,9,33,7,17,0
2020-11-28,Region 7,Hospitalization,<5,0,<5,0,<5,<5,6,12,11,57,21,25,0
2020-11-28,Region 8,Case Count,68,14,368,110,119,125,124,190,108,231,67,56,<5
2020-11-28,Region 8,Deaths,0,0,0,0,0,0,0,<5,<5,23,8,11,0
2020-11-28,Region 8,Hospitalization,0,0,<5,0,<5,0,<5,6,8,27,10,9,0
2020-12-05,Region 1,Case Count,377,128,1908,678,567,535,636,874,431,861,258,172,<5
2020-12-05,Region 1,Deaths,0,0,0,0,0,0,<5,13,15,77,21,41,0
2020-12-05,Region 1,Hospitalization,6,<5,16,5,<5,6,21,34,26,114,39,49,0
2020-12-05,Region 2N,Case Count,705,219,3702,1233,1169,1081,1212,1721,875,1721,529,317,<5
2020-12-05,Region 2N,Deaths,0,0,7,0,<5,<5,<5,11,25,139,42,72,0
2020-12-05,Region 2N,Hospitalization,<5,<5,15,6,<5,5,14,29,42,180,68,70,0
2020-12-05,Region 2S,Case Count,810,277,3573,1291,1052,953,991,1382,686,1286,360,240,5
2020-12-05,Region 2S,Deaths,0,0,0,0,0,0,11,12,10,90,25,55,0
2020-12-05,Region 2S,Hospitalization,<5,<5,35,7,14,12,21,30,27,117,44,46,0
2020-12-05,Region 3,Case Count,404,157,2070,729,642,542,748,1063,558,1205,390,257,8
2020-12-05,Region 3,Deaths,0,0,<5,0,0,<5,9,19,21,125,37,67,0
2020-12-05,Region 3,Hospitalization,<5,0,22,6,7,9,36,61,54,189,69,66,0
2020-12-05,Region 5,Case Count,363,105,1789,593,527,564,488,725,412,815,247,156,0
2020-12-05,Region 5,Deaths,0,0,<5,0,0,<5,<5,7,10,63,19,34,0
2020-12-05,Region 5,Hospitalization,<5,0,6,0,<5,<5,7,14,26,90,34,30,0
2020-12-05,Region 6,Case Count,602,178,3164,1190,949,847,863,1242,650,1220,345,225,<5
2020-12-05,Region 6,Deaths,0,0,<5,0,<5,<5,6,14,13,75,21,41,0
2020-12-05,Region 6,Hospitalization,<5,0,15,<5,<5,7,14,23,27,104,35,42,0
2020-12-05,Region 7,Case Count,103,34,575,194,183,164,219,334,186,368,113,69,<5
2020-12-05,Region 7,Deaths,0,0,0,0,0,0,<5,<5,<5,22,<5,14,0
2020-12-05,Region 7,Hospitalization,0,0,<5,<5,0,<5,<5,8,7,43,15,21,0
2020-12-05,Region 8,Case Count,45,18,338,126,92,102,104,164,105,253,80,68,<5
2020-12-05,Region 8,Deaths,0,0,<5,0,0,<5,0,<5,5,22,<5,16,0
2020-12-05,Region 8,Hospitalization,0,0,<5,0,<5,<5,<5,6,7,34,13,14,0
2020-12-12,Region 1,Case Count,286,89,1410,550,394,377,446,650,358,737,209,170,<5
2020-12-12,Region 1,Deaths,0,0,<5,0,<5,0,<5,<5,10,78,20,48,0
2020-12-12,Region 1,Hospitalization,<5,<5,11,<5,<5,6,18,37,37,109,37,35,0
2020-12-12,Region 2N,Case Count,492,150,2485,852,735,748,853,1189,580,1163,337,246,<5
2020-12-12,Region 2N,Deaths,0,0,<5,0,<5,<5,<5,11,16,121,37,68,0
2020-12-12,Region 2N,Hospitalization,<5,<5,18,<5,6,6,23,37,37,164,53,74,0
2020-12-12,Region 2S,Case Count,607,180,2684,987,796,721,761,1065,533,957,254,170,<5
2020-12-12,Region 2S,Deaths,0,0,<5,0,<5,<5,6,16,18,78,17,43,0
2020-12-12,Region 2S,Hospitalization,<5,<5,27,<5,12,10,16,24,32,100,30,38,0
2020-12-12,Region 3,Case Count,291,111,1544,526,455,452,540,799,470,938,271,197,12
2020-12-12,Region 3,Deaths,0,0,<5,0,0,<5,6,12,13,95,36,46,0
2020-12-12,Region 3,Hospitalization,<5,0,25,8,6,11,33,58,49,168,58,61,0
2020-12-12,Region 5,Case Count,262,75,1300,427,397,401,407,594,331,642,164,147,0
2020-12-12,Region 5,Deaths,0,0,<5,0,0,<5,<5,<5,6,51,10,35,0
2020-12-12,Region 5,Hospitalization,<5,0,9,<5,<5,<5,8,21,23,61,17,21,0
2020-12-12,Region 6,Case Count,453,146,2319,884,655,634,636,943,503,907,238,166,<5
2020-12-12,Region 6,Deaths,0,0,<5,0,0,<5,<5,6,8,61,21,32,0
2020-12-12,Region 6,Hospitalization,<5,0,15,<5,<5,11,10,22,20,72,23,29,0
2020-12-12,Region 7,Case Count,75,25,384,141,119,99,134,219,153,299,99,47,0
2020-12-12,Region 7,Deaths,0,0,<5,0,<5,<5,0,<5,<5,21,7,10,0
2020-12-12,Region 7,Hospitalization,<5,0,6,<5,<5,<5,<5,5,10,37,12,15,0
2020-12-12,Region 8,Case Count,40,16,233,82,69,66,94,140,82,161,48,31,0
2020-12-12,Region 8,Deaths,0,0,<5,0,<5,0,0,0,<5,12,5,6,0
2020-12-12,Region 8,Hospitalization,0,0,<5,0,<5,<5,<5,<5,9,22,7,6,0
2020-12-19,Region 1,Case Count,211,80,1100,379,327,314,357,515,270,590,176,144,5
2020-12-19,Region 1,Deaths,0,0,0,0,0,0,<5,9,9,50,10,31,0
2020-12-19,Region 1,Hospitalization,<5,0,8,<5,<5,5,7,18,14,63,22,27,0
2020-12-19,Region 2N,Case Count,394,112,1877,647,572,546,596,890,512,1005,275,218,<5
2020-12-19,Region 2N,Deaths,0,0,<5,0,0,<5,5,12,12,81,18,51,0
2020-12-19,Region 2N,Hospitalization,<5,0,18,5,<5,12,13,26,33,116,37,46,0
2020-12-19,Region 2S,Case Count,451,141,2157,759,675,582,544,793,433,830,240,157,0
2020-12-19,Region 2S,Deaths,0,0,<5,<5,0,<5,6,15,21,76,28,27,0
2020-12-19,Region 2S,Hospitalization,<5,<5,22,<5,8,9,22,38,35,102,30,37,0
2020-12-19,Region 3,Case Count,235,65,1181,402,371,343,438,651,371,788,235,182,7
2020-12-19,Region 3,Deaths,0,0,<5,0,0,<5,6,8,6,72,28,38,0
2020-12-19,Region 3,Hospitalization,<5,0,22,6,<5,12,28,47,38,135,52,45,0
2020-12-19,Region 5,Case Count,184,55,966,336,302,273,280,430,252,498,146,100,<5
2020-12-19,Region 5,Deaths,0,0,<5,<5,0,0,0,<5,7,43,9,27,0
2020-12-19,Region 5,Hospitalization,<5,0,6,<5,<5,<5,5,12,16,51,16,19,0
2020-12-19,Region 6,Case Count,391,128,1687,626,483,450,462,665,362,685,180,143,<5
2020-12-19,Region 6,Deaths,0,0,<5,0,0,<5,<5,5,6,51,14,31,0
2020-12-19,Region 6,Hospitalization,<5,<5,12,<5,5,<5,9,14,14,56,17,25,0
2020-12-19,Region 7,Case Count,46,14,288,97,84,93,123,175,82,178,49,47,0
2020-12-19,Region 7,Deaths,0,0,0,0,0,0,0,<5,<5,24,7,15,0
2020-12-19,Region 7,Hospitalization,0,0,<5,0,0,<5,<5,<5,<5,25,<5,17,0
2020-12-19,Region 8,Case Count,26,5,131,32,48,46,56,81,42,105,37,26,<5
2020-12-19,Region 8,Deaths,0,0,0,0,0,0,<5,<5,0,6,<5,<5,0
2020-12-19,Region 8,Hospitalization,<5,<5,<5,<5,<5,0,<5,<5,<5,16,7,8,0
2020-12-26,Region 1,Case Count,165,70,916,328,274,244,301,424,231,477,143,103,<5
2020-12-26,Region 1,Deaths,0,0,0,0,0,0,<5,<5,6,35,10,19,0
2020-12-26,Region 1,Hospitalization,<5,<5,21,6,6,8,11,22,24,68,31,13,0
2020-12-26,Region 2N,Case Count,291,83,1459,475,477,424,500,709,351,695,186,158,<5
2020-12-26,Region 2N,Deaths,0,0,<5,0,<5,<5,5,10,11,76,18,47,0
2020-12-26,Region 2N,Hospitalization,<5,0,24,5,8,11,9,24,28,116,38,50,0
2020-12-26,Region 2S,Case Count,366,110,1577,603,441,423,437,608,328,602,179,95,<5
2020-12-26,Region 2S,Deaths,0,0,<5,<5,0,<5,<5,<5,5,41,11,25,0
2020-12-26,Region 2S,Hospitalization,0,<5,17,5,<5,7,21,31,23,76,26,27,<5
2020-12-26,Region 3,Case Count,179,44,900,297,259,300,304,454,252,543,179,112,<5
2020-12-26,Region 3,Deaths,0,0,<5,<5,0,<5,<5,7,12,48,14,22,0
2020-12-26,Region 3,Hospitalization,<5,0,20,<5,6,11,26,39,30,103,37,36,0
2020-12-26,Region 5,Case Count,128,53,753,263,214,223,253,347,198,443,150,95,0
2020-12-26,Region 5,Deaths,0,0,<5,0,0,<5,0,<5,5,37,11,21,0
2020-12-26,Region 5,Hospitalization,0,<5,<5,<5,0,<5,9,14,15,52,20,17,0
2020-12-26,Region 6,Case Count,290,93,1323,474,392,364,346,531,302,558,153,103,0
2020-12-26,Region 6,Deaths,0,0,0,0,0,0,5,8,8,39,10,21,0
2020-12-26,Region 6,Hospitalization,<5,<5,9,<5,<5,5,5,9,12,46,17,17,0
2020-12-26,Region 7,Case Count,38,12,239,80,75,72,87,143,96,185,63,26,0
2020-12-26,Region 7,Deaths,0,0,0,0,0,0,<5,<5,<5,11,<5,5,0
2020-12-26,Region 7,Hospitalization,0,0,6,<5,0,<5,<5,6,5,19,6,8,0
2020-12-26,Region 8,Case Count,22,<5,137,45,46,42,46,70,49,99,32,18,0
2020-12-26,Region 8,Deaths,0,0,0,0,0,0,0,<5,<5,<5,0,<5,0
2020-12-26,Region 8,Hospitalization,0,0,<5,0,<5,0,<5,<5,<5,13,<5,5,0
2021-01-02,Region 1,Case Count,251,68,1159,429,305,357,355,505,291,526,139,96,<5
2021-01-02,Region 1,Deaths,0,0,<5,<5,0,0,<5,6,7,40,11,22,0
2021-01-02,Region 1,Hospitalization,<5,0,18,<5,<5,12,15,23,19,66,26,21,0
2021-01-02,Region 2N,Case Count,386,107,1857,646,585,519,537,761,398,837,220,219,<5
2021-01-02,Region 2N,Deaths,0,0,<5,<5,<5,<5,<5,10,14,76,18,44,0
2021-01-02,Region 2N,Hospitalization,5,<5,18,5,7,5,14,29,31,122,29,62,0
2021-01-02,Region 2S,Case Count,369,91,1921,679,630,521,516,735,433,782,233,116,<5
2021-01-02,Region 2S,Deaths,0,0,<5,0,<5,<5,<5,5,9,57,23,25,0
2021-01-02,Region 2S,Hospitalization,<5,0,19,5,7,7,17,27,21,80,33,26,0
2021-01-02,Region 3,Case Count,185,58,941,347,274,262,338,487,266,579,196,117,<5
2021-01-02,Region 3,Deaths,0,0,<5,0,<5,<5,<5,6,10,62,18,34,0
2021-01-02,Region 3,Hospitalization,0,0,11,<5,<5,7,14,26,31,114,43,40,0
2021-01-02,Region 5,Case Count,197,71,1044,360,295,318,310,455,248,499,138,113,0
2021-01-02,Region 5,Deaths,0,0,0,0,0,0,<5,<5,<5,27,<5,22,0
2021-01-02,Region 5,Hospitalization,<5,0,9,<5,<5,<5,6,11,14,57,14,29,0
2021-01-02,Region 6,Case Count,364,103,1661,654,514,390,408,566,284,625,214,127,<5
2021-01-02,Region 6,Deaths,0,0,<5,0,0,<5,5,10,8,38,12,18,0
2021-01-02,Region 6,Hospitalization,<5,0,5,<5,<5,<5,12,25,21,80,29,30,0
2021-01-02,Region 7,Case Count,57,15,280,91,90,84,109,177,111,218,55,52,0
2021-01-02,Region 7,Deaths,0,0,0,0,0,0,0,0,0,13,5,8,0
2021-01-02,Region 7,Hospitalization,0,0,<5,<5,0,<5,8,13,7,30,11,12,0
2021-01-02,Region 8,Case Count,33,10,172,66,46,50,63,90,59,150,51,40,0
2021-01-02,Region 8,Deaths,0,0,0,0,0,0,0,<5,<5,12,<5,7,0
2021-01-02,Region 8,Hospitalization,0,0,<5,<5,0,0,<5,<5,7,20,8,5,0
2021-01-09,Region 1,Case Count,270,85,1189,455,302,347,311,441,248,469,130,91,<5
2021-01-09,Region 1,Deaths,0,0,<5,<5,0,0,<5,5,8,35,9,18,0
2021-01-09,Region 1,Hospitalization,<5,<5,11,<5,<5,<5,12,18,17,52,19,16,0
2021-01-09,Region 2N,Case Count,425,131,1806,664,530,481,538,751,403,832,246,183,19
2021-01-09,Region 2N,Deaths,0,0,5,0,<5,<5,10,16,11,78,26,41,0
2021-01-09,Region 2N,Hospitalization,<5,0,16,<5,8,7,17,29,23,113,42,48,0
2021-01-09,Region 2S,Case Count,437,149,1914,713,581,471,497,691,324,596,182,90,20
2021-01-09,Region 2S,Deaths,0,0,0,0,0,0,8,14,9,32,9,14,0
2021-01-09,Region 2S,Hospitalization,5,<5,28,12,7,8,19,33,27,65,15,23,0
2021-01-09,Region 3,Case Count,234,79,949,342,265,263,295,417,215,496,160,121,<5
2021-01-09,Region 3,Deaths,<5,0,<5,0,0,<5,<5,7,7,51,15,29,0
2021-01-09,Region 3,Hospitalization,<5,0,7,<5,<5,<5,16,26,23,98,32,43,0
2021-01-09,Region 5,Case Count,245,85,1085,400,296,304,326,442,236,459,129,94,<5
2021-01-09,Region 5,Deaths,0,0,<5,<5,0,0,<5,<5,<5,26,7,15,0
2021-01-09,Region 5,Hospitalization,<5,<5,15,<5,<5,7,9,12,9,38,15,14,0
2021-01-09,Region 6,Case Count,444,128,1709,674,483,424,392,539,279,559,176,104,<5
2021-01-09,Region 6,Deaths,0,0,<5,0,0,<5,0,<5,<5,25,8,14,0
2021-01-09,Region 6,Hospitalization,0,<5,11,<5,<5,5,10,14,14,42,13,15,0
2021-01-09,Region 7,Case Count,58,23,317,121,101,72,101,176,121,234,75,38,<5
2021-01-09,Region 7,Deaths,0,0,0,0,0,0,<5,<5,<5,11,<5,5,0
2021-01-09,Region 7,Hospitalization,0,0,<5,0,<5,0,<5,<5,<5,19,11,5,0
2021-01-09,Region 8,Case Count,69,27,202,76,54,45,54,93,72,118,27,19,<5
2021-01-09,Region 8,Deaths,0,0,0,0,0,0,0,0,0,<5,<5,<5,0
2021-01-09,Region 8,Hospitalization,0,<5,<5,<5,0,0,0,<5,<5,10,<5,<5,0
2021-01-16,Region 1,Case Count,200,100,827,289,228,210,249,373,213,384,103,68,<5
2021-01-16,Region 1,Deaths,0,0,0,0,0,0,<5,<5,<5,19,6,10,0
2021-01-16,Region 1,Hospitalization,<5,0,19,<5,7,9,14,19,17,54,20,17,0
2021-01-16,Region 2N,Case Count,313,90,1272,444,389,349,409,567,279,578,164,135,<5
2021-01-16,Region 2N,Deaths,<5,0,<5,<5,<5,<5,<5,<5,<5,42,15,24,0
2021-01-16,Region 2N,Hospitalization,<5,0,16,6,5,5,11,17,11,80,34,35,0
2021-01-16,Region 2S,Case Count,339,127,1565,613,454,371,368,535,281,499,136,82,<5
2021-01-16,Region 2S,Deaths,0,0,8,<5,<5,5,0,<5,9,37,14,14,0
2021-01-16,Region 2S,Hospitalization,<5,<5,31,13,8,9,19,28,24,75,26,25,0
2021-01-16,Region 3,Case Count,139,54,669,222,200,193,200,309,195,396,111,90,<5
2021-01-16,Region 3,Deaths,0,0,<5,0,0,<5,5,5,<5,28,7,17,0
2021-01-16,Region 3,Hospitalization,<5,0,10,<5,<5,<5,13,21,21,76,29,26,0
2021-01-16,Region 5,Case Count,245,68,796,273,234,221,249,339,168,329,101,60,<5
2021-01-16,Region 5,Deaths,0,0,0,0,0,0,<5,<5,<5,20,8,10,0
2021-01-16,Region 5,Hospitalization,5,<5,<5,<5,0,0,<5,10,12,31,7,12,0
2021-01-16,Region 6,Case Count,303,94,1160,421,350,295,328,478,245,458,120,93,0
2021-01-16,Region 6,Deaths,0,0,0,0,0,0,<5,<5,6,24,<5,14,0
2021-01-16,Region 6,Hospitalization,<5,0,6,<5,<5,<5,5,11,12,43,13,18,0
2021-01-16,Region 7,Case Count,58,13,254,88,74,79,85,132,81,154,38,35,<5
2021-01-16,Region 7,Deaths,0,0,<5,0,0,<5,0,<5,<5,11,<5,8,0
2021-01-16,Region 7,Hospitalization,0,0,7,<5,<5,<5,<5,5,5,23,8,10,0
2021-01-16,Region 8,Case Count,50,21,174,60,53,40,46,68,42,76,16,18,0
2021-01-16,Region 8,Deaths,0,0,0,0,0,0,0,<5,<5,8,<5,<5,0
2021-01-16,Region 8,Hospitalization,0,0,<5,<5,0,0,0,<5,6,16,<5,7,0
2021-01-23,Region 1,Case Count,211,90,739,266,198,185,206,287,149,308,85,74,0
2021-01-23,Region 1,Deaths,0,0,0,0,0,0,<5,<5,<5,26,<5,22,0
2021-01-23,Region 1,Hospitalization,5,0,12,<5,<5,6,12,20,14,48,13,21,0
2021-01-23,Region 2N,Case Count,250,57,1006,351,309,289,335,473,255,506,147,104,0
2021-01-23,Region 2N,Deaths,0,0,<5,0,0,<5,<5,7,8,52,14,30,0
2021-01-23,Region 2N,Hospitalization,<5,<5,7,<5,<5,<5,8,18,28,79,22,29,0
2021-01-23,Region 2S,Case Count,265,131,1275,510,326,308,363,503,247,425,112,66,0
2021-01-23,Region 2S,Deaths,0,0,<5,0,0,<5,<5,5,6,35,15,14,0
2021-01-23,Region 2S,Hospitalization,<5,<5,24,6,7,10,17,25,12,49,18,19,0
2021-01-23,Region 3,Case Count,149,41,486,145,150,150,176,244,134,292,93,65,0
2021-01-23,Region 3,Deaths,0,0,<5,0,0,<5,<5,<5,<5,22,5,13,0
2021-01-23,Region 3,Hospitalization,<5,<5,9,<5,<5,<5,<5,7,13,55,18,24,0
2021-01-23,Region 5,Case Count,200,47,653,200,196,210,208,302,153,270,67,50,0
2021-01-23,Region 5,Deaths,0,0,<5,<5,0,0,0,<5,<5,12,5,<5,0
2021-01-23,Region 5,Hospitalization,<5,<5,14,<5,<5,9,5,10,9,34,15,10,0
2021-01-23,Region 6,Case Count,290,84,936,323,290,239,263,371,173,351,109,69,0
2021-01-23,Region 6,Deaths,0,0,<5,0,<5,0,0,0,<5,17,6,9,0
2021-01-23,Region 6,Hospitalization,<5,0,6,<5,0,<5,6,10,6,31,13,12,0
2021-01-23,Region 7,Case Count,67,19,186,60,55,52,61,95,62,115,30,23,0
2021-01-23,Region 7,Deaths,0,0,0,0,0,0,0,0,<5,6,0,<5,0
2021-01-23,Region 7,Hospitalization,0,<5,7,0,<5,<5,<5,<5,<5,13,<5,8,0
2021-01-23,Region 8,Case Count,23,13,133,50,36,34,42,55,24,46,16,6,0
2021-01-23,Region 8,Deaths,0,0,0,0,0,0,0,0,0,<5,<5,0,0
2021-01-23,Region 8,Hospitalization,0,0,<5,0,0,<5,<5,<5,<5,<5,<5,<5,0
2021-01-30,Region 1,Case Count,150,180,695,223,132,160,137,204,140,264,63,61,<5
2021-01-30,Region 1,Deaths,0,0,<5,0,0,<5,<5,<5,<5,17,5,10,0
2021-01-30,Region 1,Hospitalization,0,0,10,<5,<5,<5,6,12,11,30,11,8,0
2021-01-30,Region 2N,Case Count,228,54,767,274,225,214,240,333,170,326,92,64,0
2021-01-30,Region 2N,Deaths,0,0,0,0,0,0,<5,5,8,30,8,14,0
2021-01-30,Region 2N,Hospitalization,<5,0,<5,<5,<5,<5,6,16,25,56,15,16,0
2021-01-30,Region 2S,Case Count,272,195,1219,541,251,232,250,341,178,336,102,56,<5
2021-01-30,Region 2S,Deaths,0,0,<5,<5,0,<5,<5,<5,7,12,<5,<5,0
2021-01-30,Region 2S,Hospitalization,6,0,15,<5,<5,9,9,18,16,45,12,17,0
2021-01-30,Region 3,Case Count,109,34,387,119,131,103,120,200,120,234,77,37,0
2021-01-30,Region 3,Deaths,0,0,0,0,0,0,<5,5,6,22,10,6,0
2021-01-30,Region 3,Hospitalization,0,0,5,<5,<5,0,11,19,13,37,16,8,0
2021-01-30,Region 5,Case Count,177,38,525,178,167,142,164,226,111,209,66,32,0
2021-01-30,Region 5,Deaths,0,0,0,0,0,0,0,0,<5,7,0,5,0
2021-01-30,Region 5,Hospitalization,<5,0,<5,<5,<5,0,<5,<5,5,24,11,8,0
2021-01-30,Region 6,Case Count,234,49,747,279,211,208,202,282,126,226,66,34,0
2021-01-30,Region 6,Deaths,0,0,0,0,0,0,0,<5,<5,10,<5,<5,0
2021-01-30,Region 6,Hospitalization,<5,0,6,<5,<5,<5,6,9,5,24,7,12,0
2021-01-30,Region 7,Case Count,38,8,156,47,53,48,67,84,35,87,32,20,0
2021-01-30,Region 7,Deaths,0,0,0,0,0,0,0,0,<5,10,5,<5,0
2021-01-30,Region 7,Hospitalization,0,0,<5,0,<5,<5,5,5,<5,14,5,7,0
2021-01-30,Region 8,Case Count,21,<5,81,36,27,14,23,38,24,43,14,5,0
2021-01-30,Region 8,Deaths,0,0,0,0,0,0,0,0,0,<5,<5,<5,0
2021-01-30,Region 8,Hospitalization,0,0,0,0,0,0,0,0,<5,7,<5,<5,0
2021-02-06,Region 1,Case Count,122,134,620,251,115,120,118,159,86,196,57,53,0
2021-02-06,Region 1,Deaths,0,0,<5,<5,<5,<5,0,<5,5,20,<5,12,0
2021-02-06,Region 1,Hospitalization,<5,0,17,7,5,5,7,10,10,40,15,15,0
2021-02-06,Region 2N,Case Count,187,71,682,228,190,193,197,263,124,263,89,50,0
2021-02-06,Region 2N,Deaths,0,0,<5,0,<5,0,<5,<5,<5,20,6,10,0
2021-02-06,Region 2N,Hospitalization,<5,<5,12,0,7,<5,8,12,7,27,11,9,0
2021-02-06,Region 2S,Case Count,241,221,1085,446,210,208,217,304,160,295,86,49,<5
2021-02-06,Region 2S,Deaths,0,0,<5,0,0,<5,<5,6,8,27,7,12,0
2021-02-06,Region 2S,Hospitalization,<5,0,16,8,<5,5,7,9,10,36,13,13,0
2021-02-06,Region 3,Case Count,143,27,351,104,112,108,103,137,80,167,54,33,<5
2021-02-06,Region 3,Deaths,0,0,0,0,0,0,<5,<5,<5,9,<5,<5,0
2021-02-06,Region 3,Hospitalization,<5,0,7,<5,<5,<5,7,11,11,37,15,11,<5
2021-02-06,Region 5,Case Count,140,28,410,118,145,119,134,188,92,169,43,34,<5
2021-02-06,Region 5,Deaths,0,0,0,0,0,0,<5,<5,0,11,<5,9,0
2021-02-06,Region 5,Hospitalization,<5,0,<5,0,<5,<5,7,8,<5,17,6,7,0
2021-02-06,Region 6,Case Count,228,62,672,262,201,147,158,220,104,184,49,31,0
2021-02-06,Region 6,Deaths,0,0,0,0,0,0,<5,<5,<5,10,<5,6,0
2021-02-06,Region 6,Hospitalization,<5,<5,7,<5,<5,<5,<5,<5,<5,18,6,8,0
2021-02-06,Region 7,Case Count,41,11,137,43,40,43,39,59,36,86,24,26,0
2021-02-06,Region 7,Deaths,0,0,0,0,0,0,<5,<5,0,<5,<5,<5,0
2021-02-06,Region 7,Hospitalization,0,0,<5,0,0,<5,<5,<5,<5,9,<5,<5,0
2021-02-06,Region 8,Case Count,19,5,63,19,21,18,18,36,30,41,6,5,0
2021-02-06,Region 8,Deaths,0,0,0,0,0,0,<5,<5,0,<5,0,<5,0
2021-02-06,Region 8,Hospitalization,0,0,0,0,0,0,<5,6,6,8,<5,<5,0
2021-02-13,Region 1,Case Count,153,85,671,229,184,173,165,242,115,230,70,45,<5
2021-02-13,Region 1,Deaths,0,0,0,0,0,0,5,6,<5,17,8,6,0
2021-02-13,Region 1,Hospitalization,<5,0,20,5,6,9,12,20,14,41,17,10,0
2021-02-13,Region 2N,Case Count,220,61,1041,371,313,296,300,416,194,358,86,78,<5
2021-02-13,Region 2N,Deaths,0,0,0,0,0,0,<5,7,5,27,8,14,0
2021-02-13,Region 2N,Hospitalization,0,<5,6,0,<5,<5,5,16,14,43,13,16,0
2021-02-13,Region 2S,Case Count,252,268,1391,509,333,281,267,357,167,319,103,49,0
2021-02-13,Region 2S,Deaths,0,0,5,<5,<5,<5,<5,7,5,18,6,7,0
2021-02-13,Region 2S,Hospitalization,<5,<5,20,<5,8,7,12,22,17,39,14,8,0
2021-02-13,Region 3,Case Count,113,49,509,177,150,133,127,187,111,212,66,35,0
2021-02-13,Region 3,Deaths,0,0,<5,0,0,<5,<5,<5,5,17,6,6,0
2021-02-13,Region 3,Hospitalization,<5,0,7,<5,<5,<5,8,14,15,42,18,9,0
2021-02-13,Region 5,Case Count,98,30,479,161,151,137,158,220,116,192,55,21,0
2021-02-13,Region 5,Deaths,0,0,0,0,0,0,<5,<5,<5,11,5,<5,0
2021-02-13,Region 5,Hospitalization,<5,0,6,<5,<5,<5,7,12,13,25,7,5,0
